#	file	col	type	count	unique	null	min	max	samples
1411	train_targets_scored.csv	monoamine_oxidase_inhibitor	int64	23814	2	0	0	1	0(23729)/1(85)
1412	train_targets_scored.csv	monopolar_spindle_1_kinase_inhibitor	int64	23814	2	0	0	1	0(23796)/1(18)
1413	train_targets_scored.csv	mtor_inhibitor	int64	23814	2	0	0	1	0(23684)/1(130)
1414	train_targets_scored.csv	mucolytic_agent	int64	23814	2	0	0	1	0(23766)/1(48)
1415	train_targets_scored.csv	neuropeptide_receptor_antagonist	int64	23814	2	0	0	1	0(23777)/1(37)
1416	train_targets_scored.csv	nfkb_inhibitor	int64	23814	2	0	0	1	0(22982)/1(832)
1417	train_targets_scored.csv	nicotinic_receptor_agonist	int64	23814	2	0	0	1	0(23808)/1(6)
1418	train_targets_scored.csv	nitric_oxide_donor	int64	23814	2	0	0	1	0(23788)/1(26)
1419	train_targets_scored.csv	nitric_oxide_production_inhibitor	int64	23814	2	0	0	1	0(23802)/1(12)
1420	train_targets_scored.csv	nitric_oxide_synthase_inhibitor	int64	23814	2	0	0	1	0(23788)/1(26)
1421	train_targets_scored.csv	norepinephrine_reuptake_inhibitor	int64	23814	2	0	0	1	0(23807)/1(7)
1422	train_targets_scored.csv	nrf2_activator	int64	23814	2	0	0	1	0(23796)/1(18)
1423	train_targets_scored.csv	opioid_receptor_agonist	int64	23814	2	0	0	1	0(23753)/1(61)
1424	train_targets_scored.csv	opioid_receptor_antagonist	int64	23814	2	0	0	1	0(23718)/1(96)
1425	train_targets_scored.csv	orexin_receptor_antagonist	int64	23814	2	0	0	1	0(23777)/1(37)
1426	train_targets_scored.csv	p38_mapk_inhibitor	int64	23814	2	0	0	1	0(23752)/1(62)
1427	train_targets_scored.csv	p-glycoprotein_inhibitor	int64	23814	2	0	0	1	0(23790)/1(24)
1428	train_targets_scored.csv	parp_inhibitor	int64	23814	2	0	0	1	0(23753)/1(61)
1429	train_targets_scored.csv	pdgfr_inhibitor	int64	23814	2	0	0	1	0(23517)/1(297)
1430	train_targets_scored.csv	pdk_inhibitor	int64	23814	2	0	0	1	0(23796)/1(18)
1431	train_targets_scored.csv	phosphodiesterase_inhibitor	int64	23814	2	0	0	1	0(23550)/1(264)
1432	train_targets_scored.csv	phospholipase_inhibitor	int64	23814	2	0	0	1	0(23789)/1(25)
1433	train_targets_scored.csv	pi3k_inhibitor	int64	23814	2	0	0	1	0(23663)/1(151)
1434	train_targets_scored.csv	pkc_inhibitor	int64	23814	2	0	0	1	0(23783)/1(31)
1435	train_targets_scored.csv	potassium_channel_activator	int64	23814	2	0	0	1	0(23759)/1(55)
1436	train_targets_scored.csv	potassium_channel_antagonist	int64	23814	2	0	0	1	0(23716)/1(98)
1437	train_targets_scored.csv	ppar_receptor_agonist	int64	23814	2	0	0	1	0(23699)/1(115)
1438	train_targets_scored.csv	ppar_receptor_antagonist	int64	23814	2	0	0	1	0(23784)/1(30)
1439	train_targets_scored.csv	progesterone_receptor_agonist	int64	23814	2	0	0	1	0(23695)/1(119)
1440	train_targets_scored.csv	progesterone_receptor_antagonist	int64	23814	2	0	0	1	0(23796)/1(18)
1441	train_targets_scored.csv	prostaglandin_inhibitor	int64	23814	2	0	0	1	0(23778)/1(36)
1442	train_targets_scored.csv	prostanoid_receptor_antagonist	int64	23814	2	0	0	1	0(23730)/1(84)
1443	train_targets_scored.csv	proteasome_inhibitor	int64	23814	2	0	0	1	0(23088)/1(726)
1444	train_targets_scored.csv	protein_kinase_inhibitor	int64	23814	2	0	0	1	0(23766)/1(48)
1445	train_targets_scored.csv	protein_phosphatase_inhibitor	int64	23814	2	0	0	1	0(23808)/1(6)
1446	train_targets_scored.csv	protein_synthesis_inhibitor	int64	23814	2	0	0	1	0(23711)/1(103)
1447	train_targets_scored.csv	protein_tyrosine_kinase_inhibitor	int64	23814	2	0	0	1	0(23795)/1(19)
1448	train_targets_scored.csv	radiopaque_medium	int64	23814	2	0	0	1	0(23758)/1(56)
1449	train_targets_scored.csv	raf_inhibitor	int64	23814	2	0	0	1	0(23591)/1(223)
1450	train_targets_scored.csv	ras_gtpase_inhibitor	int64	23814	2	0	0	1	0(23802)/1(12)
1451	train_targets_scored.csv	retinoid_receptor_agonist	int64	23814	2	0	0	1	0(23747)/1(67)
1452	train_targets_scored.csv	retinoid_receptor_antagonist	int64	23814	2	0	0	1	0(23808)/1(6)
1453	train_targets_scored.csv	rho_associated_kinase_inhibitor	int64	23814	2	0	0	1	0(23779)/1(35)
1454	train_targets_scored.csv	ribonucleoside_reductase_inhibitor	int64	23814	2	0	0	1	0(23777)/1(37)
1455	train_targets_scored.csv	rna_polymerase_inhibitor	int64	23814	2	0	0	1	0(23789)/1(25)
1456	train_targets_scored.csv	serotonin_receptor_agonist	int64	23814	2	0	0	1	0(23578)/1(236)
1457	train_targets_scored.csv	serotonin_receptor_antagonist	int64	23814	2	0	0	1	0(23410)/1(404)
1458	train_targets_scored.csv	serotonin_reuptake_inhibitor	int64	23814	2	0	0	1	0(23770)/1(44)
1459	train_targets_scored.csv	sigma_receptor_agonist	int64	23814	2	0	0	1	0(23778)/1(36)
1460	train_targets_scored.csv	sigma_receptor_antagonist	int64	23814	2	0	0	1	0(23778)/1(36)
1461	train_targets_scored.csv	smoothened_receptor_antagonist	int64	23814	2	0	0	1	0(23789)/1(25)
1462	train_targets_scored.csv	sodium_channel_inhibitor	int64	23814	2	0	0	1	0(23547)/1(267)
1463	train_targets_scored.csv	sphingosine_receptor_agonist	int64	23814	2	0	0	1	0(23789)/1(25)
1464	train_targets_scored.csv	src_inhibitor	int64	23814	2	0	0	1	0(23743)/1(71)
1465	train_targets_scored.csv	steroid	int64	23814	2	0	0	1	0(23808)/1(6)
1466	train_targets_scored.csv	syk_inhibitor	int64	23814	2	0	0	1	0(23795)/1(19)
1467	train_targets_scored.csv	tachykinin_antagonist	int64	23814	2	0	0	1	0(23754)/1(60)
1468	train_targets_scored.csv	tgf-beta_receptor_inhibitor	int64	23814	2	0	0	1	0(23784)/1(30)
1469	train_targets_scored.csv	thrombin_inhibitor	int64	23814	2	0	0	1	0(23795)/1(19)
1470	train_targets_scored.csv	thymidylate_synthase_inhibitor	int64	23814	2	0	0	1	0(23777)/1(37)
1471	train_targets_scored.csv	tlr_agonist	int64	23814	2	0	0	1	0(23784)/1(30)
1472	train_targets_scored.csv	tlr_antagonist	int64	23814	2	0	0	1	0(23807)/1(7)
1473	train_targets_scored.csv	tnf_inhibitor	int64	23814	2	0	0	1	0(23778)/1(36)
1474	train_targets_scored.csv	topoisomerase_inhibitor	int64	23814	2	0	0	1	0(23687)/1(127)
1475	train_targets_scored.csv	transient_receptor_potential_channel_antagonist	int64	23814	2	0	0	1	0(23796)/1(18)
1476	train_targets_scored.csv	tropomyosin_receptor_kinase_inhibitor	int64	23814	2	0	0	1	0(23808)/1(6)
1477	train_targets_scored.csv	trpv_agonist	int64	23814	2	0	0	1	0(23789)/1(25)
1478	train_targets_scored.csv	trpv_antagonist	int64	23814	2	0	0	1	0(23766)/1(48)
1479	train_targets_scored.csv	tubulin_inhibitor	int64	23814	2	0	0	1	0(23498)/1(316)
1480	train_targets_scored.csv	tyrosine_kinase_inhibitor	int64	23814	2	0	0	1	0(23741)/1(73)
1481	train_targets_scored.csv	ubiquitin_specific_protease_inhibitor	int64	23814	2	0	0	1	0(23808)/1(6)
1482	train_targets_scored.csv	vegfr_inhibitor	int64	23814	2	0	0	1	0(23644)/1(170)
1483	train_targets_scored.csv	vitamin_b	int64	23814	2	0	0	1	0(23788)/1(26)
1484	train_targets_scored.csv	vitamin_d_receptor_agonist	int64	23814	2	0	0	1	0(23775)/1(39)
1485	train_targets_scored.csv	wnt_inhibitor	int64	23814	2	0	0	1	0(23784)/1(30)
1486	test_features.csv	sig_id	object	3982	3982	0	id_0004d9e33	id_ffd5800b6	id_98eca352e(1)/id_ba2707e49(1)/id_f67d971fd(1)/id_dbe9ff4c9(1)/id_15570d7e3(1)/id_03f280597(1)/id_a292b5460(1)/id_c17268c09(1)/id_b3cd6f0e8(1)/id_64decbc42(1)
1487	test_features.csv	cp_type	object	3982	2	0	ctl_vehicle	trt_cp	trt_cp(3624)/ctl_vehicle(358)
1488	test_features.csv	cp_time	int64	3982	3	0	24	72	48(1377)/72(1305)/24(1300)
1489	test_features.csv	cp_dose	object	3982	2	0	D1	D2	D1(2027)/D2(1955)
1490	test_features.csv	g-0	float64	3982	3597	0	-5.321	10.0	0.0(6)/-1.19(4)/-0.0365(4)/-0.4157(3)/-1.247(3)/0.1643(3)/0.0869(3)/-0.4886(3)/2.586(3)/-0.0612(3)
1491	test_features.csv	g-1	float64	3982	3610	0	-4.142	4.536	-1.137(4)/-1.128(4)/-0.0508(4)/-1.154(4)/-1.038(4)/-0.0983(4)/-1.034(3)/0.0722(3)/0.3007(3)/0.3587(3)
1492	test_features.csv	g-2	float64	3982	3590	0	-6.996	8.227	1.571(4)/-1.116(4)/1.076(4)/-1.103(3)/-1.031(3)/1.122(3)/0.1506(3)/-1.227(3)/0.0906(3)/1.137(3)
1493	test_features.csv	g-3	float64	3982	3470	0	-3.765	10.0	0.0(7)/-0.0914(6)/1.05(5)/0.0759(4)/-0.1295(4)/0.9878(3)/-0.5059(3)/-0.2648(3)/-0.3214(3)/0.0827(3)
1494	test_features.csv	g-4	float64	3982	3575	0	-6.312	7.615	-0.517(5)/-1.021(4)/-0.0959(3)/-0.0131(3)/0.1709(3)/-1.067(3)/1.005(3)/-0.0644(3)/0.586(3)/2.65(3)
1495	test_features.csv	g-5	float64	3982	3634	0	-8.717	6.356	-1.043(4)/0.0(4)/-0.2657(4)/1.039(4)/-0.1258(3)/0.7455(3)/-0.6198(3)/-0.2869(3)/0.0278(3)/-0.6418(3)
1496	test_features.csv	g-6	float64	3982	3593	0	-6.037	6.19	-1.025(5)/-1.412(4)/-0.2846(4)/-1.137(3)/-0.5091(3)/1.06(3)/-1.02(3)/0.4688(3)/0.2614(3)/0.5464(3)
1497	test_features.csv	g-7	float64	3982	3553	0	-8.833	2.995	0.2907(4)/-1.585(4)/0.0(3)/0.0459(3)/-0.3469(3)/-1.121(3)/1.047(3)/0.1145(3)/-1.156(3)/-0.4392(3)
1498	test_features.csv	g-8	float64	3982	3597	0	-10.0	8.007	-10.0(16)/0.448(4)/-8.438(3)/-0.1245(3)/1.039(3)/-0.6064(3)/1.006(3)/-0.0428(3)/0.8282(3)/0.4991(3)
1499	test_features.csv	g-9	float64	3982	3546	0	-7.799	5.348	1.218(4)/1.066(4)/1.048(3)/1.026(3)/1.076(3)/1.049(3)/1.039(3)/1.01(3)/1.426(3)/1.138(3)
1500	test_features.csv	g-10	float64	3982	3571	0	-9.283	5.187	-1.007(5)/1.149(4)/1.115(4)/1.008(4)/-1.064(4)/0.6072(3)/-1.019(3)/0.599(3)/0.3888(3)/-1.085(3)
1501	test_features.csv	g-11	float64	3982	3608	0	-7.908	8.32	0.0(6)/-1.297(4)/-0.4234(3)/0.7105(3)/-0.0696(3)/-0.2941(3)/1.019(3)/-0.4514(3)/-1.153(3)/-1.068(3)
1502	test_features.csv	g-12	float64	3982	3582	0	-6.223	9.844	1.498(4)/-0.6745(4)/0.2702(4)/0.0(4)/0.5723(3)/1.161(3)/0.3074(3)/0.8683(3)/1.845(3)/1.05(3)
1503	test_features.csv	g-13	float64	3982	3580	0	-3.784	10.0	0.0(5)/-0.4293(4)/-1.117(4)/0.2072(4)/-0.3489(3)/-1.276(3)/-0.0144(3)/0.3665(3)/-0.6396(3)/0.0799(3)
1504	test_features.csv	g-14	float64	3982	3604	0	-9.817	8.541	-1.046(4)/0.0607(4)/-1.085(4)/0.2871(4)/-1.836(3)/0.1024(3)/0.3031(3)/-0.3653(3)/1.2(3)/0.3893(3)
1505	test_features.csv	g-15	float64	3982	3277	0	-3.995	2.872	0.0(20)/0.2826(6)/-0.0256(5)/-0.3372(4)/0.1558(4)/0.0249(4)/-1.009(4)/-0.1851(4)/0.0752(4)/-0.2492(4)
1506	test_features.csv	g-16	float64	3982	3563	0	-10.0	5.624	1.635(5)/1.059(4)/1.046(4)/0.334(4)/1.279(4)/1.127(4)/1.438(3)/-0.2871(3)/1.691(3)/-1.142(3)
1507	test_features.csv	g-17	float64	3982	3550	0	-9.082	3.6	0.0(10)/0.3372(5)/-0.3232(4)/-1.117(4)/1.073(4)/1.08(4)/1.05(3)/-0.5293(3)/0.1232(3)/-0.3419(3)
1508	test_features.csv	g-18	float64	3982	2829	0	-2.599	7.788	0.0(94)/-0.0607(7)/0.1409(6)/-0.1484(6)/-0.0941(6)/0.1248(6)/-0.0702(6)/0.3372(5)/-0.0694(5)/-0.3467(5)
1509	test_features.csv	g-19	float64	3982	3272	0	-7.064	3.657	0.0(41)/0.3372(11)/0.1063(6)/0.1177(5)/-0.2178(5)/0.2068(5)/-0.1851(5)/0.0823(5)/-1.182(4)/-0.2587(4)
1510	test_features.csv	g-20	float64	3982	3607	0	-10.0	6.833	-1.087(5)/-1.058(5)/0.3362(4)/1.186(3)/0.0466(3)/-0.2255(3)/0.1905(3)/1.404(3)/0.5059(3)/1.012(3)
1511	test_features.csv	g-21	float64	3982	3532	0	-5.604	3.542	0.0(8)/-0.2695(4)/-1.141(4)/0.5815(4)/1.059(4)/0.0944(4)/-0.5699(4)/-1.022(4)/1.027(4)/-0.0732(3)
1512	test_features.csv	g-22	float64	3982	3422	0	-6.978	4.697	-0.1258(7)/0.0(7)/1.122(5)/0.293(5)/-0.1804(5)/0.4559(4)/-0.0931(4)/0.3824(4)/0.0718(4)/-0.457(4)
1513	test_features.csv	g-23	float64	3982	2254	0	-4.392	5.161	0.0(430)/0.3372(100)/-0.3372(50)/0.2826(15)/-0.2873(11)/0.6745(9)/0.1244(9)/-0.5494(7)/-0.2448(7)/0.4772(7)
1514	test_features.csv	g-24	float64	3982	3564	0	-10.0	7.374	-0.4812(3)/-0.2402(3)/1.064(3)/-0.1065(3)/1.049(3)/-1.095(3)/0.1905(3)/1.11(3)/-0.0088(3)/-0.2211(3)
1515	test_features.csv	g-25	float64	3982	3603	0	-5.668	5.422	-1.107(4)/0.1174(4)/1.095(3)/-0.1317(3)/-1.195(3)/0.1149(3)/0.3415(3)/0.6745(3)/-1.059(3)/0.01(3)
1516	test_features.csv	g-26	float64	3982	3575	0	-7.188	10.0	-0.3372(5)/0.0(4)/0.1002(4)/0.1403(4)/0.5711(3)/-1.061(3)/-0.0188(3)/-0.186(3)/-1.032(3)/1.028(3)
1517	test_features.csv	g-27	float64	3982	3576	0	-4.291	10.0	-1.1(5)/0.5569(4)/1.203(4)/1.145(3)/1.054(3)/1.722(3)/1.473(3)/1.266(3)/-0.4555(3)/1.258(3)
1518	test_features.csv	g-28	float64	3982	3297	0	-6.756	6.089	0.0(18)/-0.3372(8)/0.3372(7)/0.3123(6)/0.0998(6)/0.089(5)/-0.2512(5)/0.1167(5)/-0.1473(5)/0.1848(4)
1519	test_features.csv	g-29	float64	3982	3581	0	-9.068	8.76	-0.2095(3)/0.2418(3)/-1.192(3)/0.3665(3)/-0.7143(3)/1.088(3)/0.3598(3)/1.04(3)/0.1928(3)/-1.12(3)
1520	test_features.csv	g-30	float64	3982	3562	0	-10.0	8.252	0.0(8)/-0.0294(4)/0.1609(4)/-0.2256(4)/-0.2121(3)/1.086(3)/-0.0857(3)/-0.0988(3)/0.0887(3)/0.3932(3)
1521	test_features.csv	g-31	float64	3982	3356	0	-2.361	10.0	0.0(18)/10.0(10)/-0.344(7)/0.0833(6)/0.0213(5)/-0.2158(4)/-0.0992(4)/0.2101(4)/-0.3285(4)/-0.319(4)
1522	test_features.csv	g-32	float64	3982	3578	0	-6.594	5.249	-1.147(4)/-0.0092(4)/0.3431(3)/-1.091(3)/-1.114(3)/-1.167(3)/-1.063(3)/1.023(3)/-0.1398(3)/-0.176(3)
1523	test_features.csv	g-33	float64	3982	3598	0	-4.817	10.0	0.0(7)/0.332(5)/0.6745(4)/1.079(4)/0.3679(3)/-1.572(3)/1.071(3)/1.515(3)/0.1028(3)/-0.914(3)
1524	test_features.csv	g-34	float64	3982	3598	0	-6.512	5.091	0.0(4)/0.368(4)/0.3767(4)/1.025(3)/0.0466(3)/1.162(3)/-0.3591(3)/-0.0532(3)/1.233(3)/-1.002(3)
1525	test_features.csv	g-35	float64	3982	3590	0	-5.064	10.0	-1.01(4)/1.024(4)/1.11(4)/1.426(4)/0.095(3)/-1.099(3)/-0.6781(3)/-0.1407(3)/-1.193(3)/-0.2461(3)
1526	test_features.csv	g-36	float64	3982	3587	0	-10.0	5.372	0.0(7)/0.6745(4)/-1.331(3)/-1.371(3)/1.181(3)/0.5828(3)/-1.168(3)/0.0084(3)/1.112(3)/0.0188(3)
1527	test_features.csv	g-37	float64	3982	3529	0	-10.0	4.219	-10.0(60)/1.071(4)/1.174(4)/1.043(4)/1.054(4)/0.3514(4)/1.027(4)/1.102(4)/1.015(3)/-0.1305(3)
1528	test_features.csv	g-38	float64	3982	3576	0	-2.944	10.0	10.0(42)/1.134(4)/-0.3853(3)/0.2013(3)/-0.3264(3)/-1.055(3)/1.023(3)/-1.093(3)/-1.22(3)/-0.5509(3)
1529	test_features.csv	g-39	float64	3982	3331	0	-2.864	6.764	0.0(19)/0.2357(5)/-0.1177(5)/-1.209(4)/-1.032(4)/-0.2971(4)/0.2644(4)/0.2543(4)/-0.3309(4)/0.0857(4)
1530	test_features.csv	g-40	float64	3982	3496	0	-10.0	4.19	0.0(15)/-0.0897(6)/0.3372(5)/0.3423(5)/1.27(4)/1.04(4)/-1.24(4)/-0.4244(3)/-0.3525(3)/0.0707(3)
1531	test_features.csv	g-41	float64	3982	3577	0	-10.0	5.705	1.086(4)/-0.0249(4)/0.2075(4)/1.05(4)/0.1766(4)/-1.088(4)/-0.3687(3)/1.152(3)/-0.6879(3)/-1.13(3)
1532	test_features.csv	g-42	float64	3982	3537	0	-10.0	3.263	0.0(9)/0.6745(4)/0.3372(4)/0.0481(4)/-0.326(4)/1.071(4)/-0.3289(3)/0.0316(3)/0.3025(3)/0.5071(3)
1533	test_features.csv	g-43	float64	3982	3550	0	-4.626	6.583	0.0(10)/1.205(4)/0.1535(3)/0.1346(3)/0.0288(3)/-1.113(3)/0.4895(3)/1.081(3)/0.1998(3)/1.124(3)
1534	test_features.csv	g-44	float64	3982	3576	0	-6.535	8.085	-1.069(5)/0.0(4)/1.046(4)/-1.132(4)/-0.6745(3)/0.6745(3)/0.311(3)/-0.1716(3)/1.184(3)/1.061(3)
1535	test_features.csv	g-45	float64	3982	3577	0	-8.772	6.694	-0.5746(4)/0.2752(4)/-1.106(4)/1.294(4)/1.172(4)/1.003(3)/1.34(3)/-1.146(3)/-1.114(3)/-1.75(3)
1536	test_features.csv	g-46	float64	3982	2354	0	-2.136	10.0	0.0(273)/-0.3372(23)/0.3295(14)/-0.1052(12)/5.0(12)/-0.1666(11)/-0.1929(11)/-0.1055(9)/-0.4378(9)/0.2294(8)
1537	test_features.csv	g-47	float64	3982	3548	0	-9.175	7.333	0.0(5)/-0.0097(4)/-1.138(4)/0.343(4)/-1.001(4)/-1.01(3)/-0.4139(3)/-1.11(3)/1.515(3)/-0.1025(3)
1538	test_features.csv	g-48	float64	3982	3583	0	-5.916	10.0	0.0(6)/10.0(5)/-0.6745(4)/1.032(4)/0.2553(4)/-1.014(4)/0.1434(4)/-1.097(4)/1.033(3)/0.4056(3)
1539	test_features.csv	g-49	float64	3982	3571	0	-3.989	10.0	-1.063(5)/-1.056(5)/-1.016(4)/-0.7582(4)/-1.114(4)/-1.117(3)/-1.174(3)/0.2585(3)/-1.024(3)/-1.251(3)
1540	test_features.csv	g-50	float64	3982	3551	0	-10.0	3.387	-10.0(57)/1.092(4)/0.436(4)/-0.2219(3)/1.137(3)/0.0812(3)/-0.3394(3)/1.214(3)/-0.0413(3)/0.0452(3)
1541	test_features.csv	g-51	float64	3982	3564	0	-5.241	7.737	-0.2972(5)/-0.0415(4)/-0.1168(4)/1.045(4)/-0.0911(4)/1.046(4)/-1.11(4)/-1.043(4)/-1.268(3)/-1.019(3)
1542	test_features.csv	g-52	float64	3982	3476	0	-6.306	6.001	0.0(17)/1.195(4)/1.069(4)/0.1158(4)/0.4863(4)/-1.507(3)/-0.7002(3)/0.3035(3)/0.1867(3)/-0.5362(3)
1543	test_features.csv	g-53	float64	3982	3576	0	-5.337	10.0	-0.0751(5)/0.3372(5)/1.042(4)/-0.4983(4)/0.0(3)/0.2474(3)/-0.1102(3)/-1.165(3)/-1.161(3)/1.232(3)
1544	test_features.csv	g-54	float64	3982	3484	0	-2.404	10.0	0.0(19)/-0.3372(9)/0.3372(5)/1.047(5)/1.012(4)/0.1335(4)/-0.4775(4)/-0.397(4)/-0.0314(4)/0.345(3)
1545	test_features.csv	g-55	float64	3982	3511	0	-10.0	3.003	0.0(8)/-0.004(4)/0.5702(4)/-0.0916(4)/-0.2763(4)/-0.0621(4)/-0.0697(3)/-0.2215(3)/-0.1148(3)/0.0512(3)
1546	test_features.csv	g-56	float64	3982	3567	0	-9.497	4.401	1.155(6)/-1.365(4)/1.041(4)/-1.077(4)/-1.105(4)/-0.3252(4)/-0.2865(3)/1.305(3)/-0.0873(3)/-0.453(3)
1547	test_features.csv	g-57	float64	3982	3578	0	-8.053	10.0	-1.106(4)/0.2966(4)/-0.1697(4)/1.944(3)/0.288(3)/-1.181(3)/-0.0014(3)/1.554(3)/-0.1721(3)/1.009(3)
1548	test_features.csv	g-58	float64	3982	3503	0	-10.0	5.3	-10.0(27)/0.0(19)/0.3372(5)/-0.3372(5)/0.0078(4)/0.0566(3)/0.1288(3)/0.66(3)/0.2364(3)/0.0746(3)
1549	test_features.csv	g-59	float64	3982	3583	0	-9.807	6.06	0.1585(4)/1.209(4)/0.2785(3)/-0.0541(3)/1.101(3)/-0.2589(3)/-1.61(3)/1.476(3)/-0.0992(3)/1.079(3)
1550	test_features.csv	g-60	float64	3982	3600	0	-5.473	7.01	-1.04(4)/1.146(4)/1.003(4)/1.137(3)/-1.255(3)/0.466(3)/1.74(3)/0.4629(3)/0.8892(3)/-0.2139(3)
1551	test_features.csv	g-61	float64	3982	3554	0	-10.0	3.458	-1.176(5)/1.115(4)/0.1337(4)/-1.23(4)/0.0(3)/-0.4653(3)/0.7868(3)/-0.1495(3)/-0.6472(3)/-1.19(3)
1552	test_features.csv	g-62	float64	3982	3576	0	-10.0	9.126	-10.0(13)/0.6745(5)/1.356(5)/1.29(4)/-0.3731(4)/0.7222(4)/0.1698(4)/1.208(4)/1.065(4)/-1.078(4)
1553	test_features.csv	g-63	float64	3982	3531	0	-10.0	4.258	-10.0(12)/1.069(5)/-0.1187(4)/1.145(4)/0.0998(3)/0.2061(3)/1.034(3)/-0.4875(3)/0.5159(3)/0.5778(3)
1554	test_features.csv	g-64	float64	3982	3562	0	-5.407	6.174	0.0(4)/1.237(4)/-1.138(3)/0.9201(3)/0.286(3)/-1.015(3)/0.3984(3)/-0.1567(3)/1.234(3)/-0.0624(3)
1555	test_features.csv	g-65	float64	3982	3619	0	-3.606	10.0	-0.344(4)/-1.026(4)/-1.2(3)/0.004(3)/-0.0566(3)/-1.045(3)/-1.402(3)/1.288(3)/1.608(3)/1.806(3)
1556	test_features.csv	g-66	float64	3982	3521	0	-6.446	4.095	0.0(11)/-0.3305(4)/-1.021(4)/-1.028(4)/1.009(4)/0.488(4)/-0.6172(4)/1.082(3)/-0.2131(3)/-1.031(3)
1557	test_features.csv	g-67	float64	3982	3536	0	-10.0	3.287	-10.0(85)/1.084(4)/-5.0(4)/-0.2542(3)/0.2057(3)/-0.1465(3)/0.2222(3)/-1.36(3)/1.095(3)/-0.5899(3)
1558	test_features.csv	g-68	float64	3982	3558	0	-4.736	10.0	0.0(7)/-1.213(5)/-1.237(4)/-1.046(4)/0.2621(3)/-1.008(3)/-1.064(3)/-0.3291(3)/-0.8292(3)/-1.26(3)
1559	test_features.csv	g-69	float64	3982	3536	0	-5.911	10.0	1.804(4)/1.474(4)/1.265(4)/2.497(4)/1.002(4)/1.631(3)/-1.137(3)/-0.5008(3)/1.782(3)/0.6108(3)
1560	test_features.csv	g-70	float64	3982	3595	0	-7.444	5.431	1.054(4)/1.287(4)/1.151(4)/1.457(4)/1.01(3)/0.1186(3)/1.254(3)/0.7826(3)/0.5433(3)/1.26(3)
1561	test_features.csv	g-71	float64	3982	3599	0	-5.491	3.477	-1.048(4)/0.3034(4)/-1.365(3)/-1.114(3)/-0.1689(3)/1.002(3)/-1.07(3)/0.2045(3)/-0.0488(3)/0.3316(3)
1562	test_features.csv	g-72	float64	3982	3621	0	-10.0	4.075	-10.0(23)/1.165(4)/0.3034(4)/1.035(4)/-1.021(3)/0.0248(3)/0.3256(3)/0.5031(3)/1.033(3)/1.368(3)
1563	test_features.csv	g-73	float64	3982	3565	0	-4.075	6.215	0.0(4)/0.5964(4)/0.493(4)/-1.526(3)/-0.1486(3)/-1.162(3)/-0.0189(3)/-1.539(3)/0.0819(3)/1.105(3)
1564	test_features.csv	g-74	float64	3982	3564	0	-3.602	10.0	10.0(16)/-1.077(4)/-0.176(4)/0.4466(4)/-0.0367(4)/1.069(4)/1.181(3)/-1.209(3)/0.6008(3)/1.34(3)
1565	test_features.csv	g-75	float64	3982	3562	0	-10.0	5.545	-10.0(72)/1.014(3)/1.394(3)/-0.0495(3)/1.029(3)/-0.0369(3)/-0.0505(3)/0.4356(3)/0.2254(3)/0.3126(3)
1566	test_features.csv	g-76	float64	3982	3553	0	-5.248	6.42	-1.378(4)/0.3758(4)/1.106(4)/1.012(4)/-0.1319(3)/-1.163(3)/0.0238(3)/1.172(3)/0.2512(3)/0.6109(3)
1567	test_features.csv	g-77	float64	3982	3532	0	-6.016	4.3	-1.076(4)/-1.033(3)/-0.0123(3)/-0.0973(3)/-0.269(3)/-1.063(3)/-1.162(3)/-0.0903(3)/-0.3158(3)/-0.5437(3)
1568	test_features.csv	g-78	float64	3982	3520	0	-7.35	4.583	0.0(12)/-1.377(4)/0.1555(3)/-0.4873(3)/1.051(3)/-0.0867(3)/-1.118(3)/-0.0813(3)/-1.246(3)/-0.0752(3)
1569	test_features.csv	g-79	float64	3982	3600	0	-6.372	5.806	1.144(4)/0.0(4)/1.028(4)/-1.033(4)/1.006(4)/-1.605(3)/0.0384(3)/0.2526(3)/1.186(3)/0.3029(3)
1570	test_features.csv	g-80	float64	3982	3585	0	-10.0	7.351	1.194(4)/1.273(4)/0.1946(3)/0.0693(3)/-1.14(3)/-1.201(3)/0.0483(3)/-0.1189(3)/-0.2276(3)/-0.6789(3)
1571	test_features.csv	g-81	float64	3982	3566	0	-4.99	6.112	1.276(5)/1.158(4)/-1.391(4)/1.084(4)/1.076(4)/1.178(4)/-0.3372(4)/-1.03(3)/1.341(3)/1.286(3)
1572	test_features.csv	g-82	float64	3982	3562	0	-5.572	5.04	1.079(5)/1.146(4)/1.136(4)/1.571(4)/1.242(4)/1.037(4)/1.524(4)/-1.125(3)/1.074(3)/0.196(3)
1573	test_features.csv	g-83	float64	3982	3617	0	-9.972	9.464	-1.179(4)/-1.007(4)/-1.398(4)/1.156(3)/-0.4215(3)/0.8164(3)/-1.096(3)/0.1757(3)/1.698(3)/0.6812(3)
1574	test_features.csv	g-84	float64	3982	3588	0	-5.033	10.0	-0.0379(4)/-1.049(4)/-0.5883(3)/-1.099(3)/0.2641(3)/1.662(3)/-0.1024(3)/-0.4502(3)/0.3129(3)/0.1433(3)
1575	test_features.csv	g-85	float64	3982	3480	0	-5.944	5.395	0.0(11)/0.3372(7)/-0.3372(6)/-1.04(4)/-1.007(4)/0.1761(4)/1.229(4)/-0.2728(4)/-0.0779(3)/-1.173(3)
